# Command: 
# structures were superimposed onto reference structure
# lag time set to 1 frames
# output dimension for PCA set to 2
# output dimension for TICA set to 2
# number of top principle components passed to time-lagged t-SNE set to 50
# output dimension for t-SNE and time-lagged t-SNE set to 2
# perplexity of t-SNE set to 10.000000
# perplexity of time-lagged t-SNE set to 10.000000
# early_exaggeration set to 12.000000
# structure_ID PCA1 PCA2 TICA1 TICA2 tSNE1 tSNE2 tltSNE1 tltSNE2
 1870 -9.043846 -0.612540 0.159429 -1.158126 61.592812 -28.838614 -65.373093 -27.049688
 1871 -11.074952 -2.262221 0.141276 -1.054892 61.484066 -28.872650 -65.204590 -26.903160
 1872 -0.764129 3.943186 0.435835 -1.240336 -61.779301 37.618298 -4.659673 10.913151
 1873 6.386146 7.319766 0.369361 -0.716994 -61.770554 37.551487 -4.655227 10.931915
 1874 -3.570071 4.892718 0.277872 -0.855809 -61.782360 37.853523 -4.643783 10.978162
 1875 -4.614095 -3.046204 -0.327180 -0.255596 -69.993515 52.265041 -55.023624 78.761108
 1876 -3.540970 -10.222790 -0.280364 -0.436799 -72.792480 54.335232 -55.038990 79.286217
 1877 -5.303000 -9.892161 0.057875 -0.665810 -72.727180 54.632843 -55.092667 79.476639
 1878 -4.733005 -9.944885 -0.124028 -0.821728 -72.699287 54.629494 -55.122322 79.491608
 1879 -4.330078 -9.689269 -0.296847 -0.738319 -72.728546 54.513557 -55.134727 79.479156
 1880 -6.372871 -9.214272 -0.038661 -0.782645 -72.376213 55.208977 -55.202759 79.457428
 1881 -7.525364 -9.329835 -0.227849 -1.040111 -71.700150 55.940750 -56.381538 78.256027
 1882 -8.109936 -9.749746 -0.627402 -0.906933 -71.276466 56.083206 -57.043930 77.945854
 1883 -7.130586 -8.305695 -0.602142 -0.874950 -71.153282 56.096066 -57.037777 77.830147
 1884 -5.448028 -9.366091 -0.856511 -0.763824 -70.513847 55.166912 -57.044071 77.463341
 1885 -5.206290 -8.850262 -0.709867 -0.715917 -70.447227 55.084652 -56.992504 77.523872
 1886 -6.094067 -9.913086 -0.742060 -0.751863 -70.512970 55.211048 -57.054604 77.450691
 1887 -7.164749 -8.871678 -0.568661 -0.770396 -70.739861 55.623642 -56.974396 77.432686
 1888 -5.657368 -9.864695 -0.536078 -0.747412 -70.726570 55.017387 -56.633984 77.130211
 1889 -4.241962 -10.293885 -0.451292 -0.700953 -70.519608 54.866627 -56.549168 77.085236
 1890 -6.321736 -8.683251 -0.626324 -0.508539 -70.650085 54.986015 -56.460503 76.664978
 1891 -5.768880 -9.033131 -0.820711 -0.378762 -70.489563 54.788383 -56.447701 76.561043
 1892 -2.438194 -8.031672 -0.823045 -0.621769 -69.969566 53.206242 -56.367733 76.453667
 1893 -5.057883 -7.672963 -0.857496 -0.433374 -70.153091 53.591286 -56.362022 76.486488
 1894 -3.744154 -6.966018 -0.788539 -0.527001 -68.694786 51.818413 -54.420303 73.787491
 1895 -1.181729 -5.076464 -0.802388 -0.367190 -69.198578 50.954865 -54.150143 73.430420
 1896 -2.362361 -4.742863 -0.925110 -0.604130 -69.358284 51.079643 -53.944641 73.314270
 1897 -2.460489 -4.528525 -0.955429 -0.410354 -69.410919 51.480499 -53.833515 73.744987
 1898 -3.558934 -6.174818 -0.805922 -0.677801 -69.440392 51.576057 -53.796024 73.805954
 1899 -2.174671 -6.309681 -0.750348 -0.600327 -68.903885 51.257469 -53.664173 73.748245
 1900 -1.375663 -6.285527 -0.760350 -0.550484 -68.453659 49.876270 -53.564587 73.594543
 1901 -1.917346 -5.742875 -0.662734 -0.892040 -68.424942 49.737743 -53.089493 73.093475
 1902 -1.099270 -7.598355 -0.603378 -0.778094 -68.309769 49.688408 -53.061371 73.040848
 1903 -2.410518 -8.421274 -0.421885 -0.721160 -67.711662 49.226997 -52.926384 72.111061
 1904 0.392198 -7.274891 -0.632663 -0.549735 -68.063148 49.449326 -52.950573 71.991257
 1905 -2.161522 -4.783274 -0.446852 -0.673346 -68.419228 49.559711 -52.971436 71.363335
 1906 -8.134327 -5.580520 -0.531610 -0.751347 -70.520042 49.270153 -52.956203 71.087837
 1907 -5.606100 -6.708887 -0.558125 -0.759294 -70.482758 49.272472 -52.957039 71.128044
 1908 -6.977540 -4.928026 -0.480724 -0.768043 -70.471527 49.303276 -52.961235 71.148994
 1909 -2.009696 -1.782987 -0.815886 -1.419028 -37.514790 56.498543 96.300598 -2.946139
 1910 -0.001236 -0.667200 -0.795160 -1.390435 -38.115055 56.314964 96.167366 -3.380328
 1911 2.278100 4.128798 -0.932764 -1.309353 -39.020752 56.786404 95.696625 -4.071094
 1912 0.892219 5.875548 -1.032882 -1.164151 -39.245655 56.807720 95.483681 -4.235164
 1913 0.479617 1.403034 -0.944484 -1.016135 -38.862713 56.035069 95.705551 -4.346844
 1914 3.476219 4.550496 -1.073153 -1.193609 -39.606468 56.698486 95.679237 -4.351426
 1915 -0.666234 0.474633 -0.920005 -1.120569 -38.329220 56.055077 95.969315 -3.895034
 1916 3.434884 -1.239802 -0.515246 -1.127186 -38.202072 55.766388 96.094124 -3.826414
 1917 2.702774 -0.387231 -0.809428 -0.769138 -38.439438 55.774239 95.958229 -4.621995
 1918 3.052003 0.285542 -0.914695 -0.992428 -39.583271 56.170303 95.656113 -4.863253
 1919 3.988554 0.436619 -0.833026 -1.067720 -39.279537 56.053356 95.461632 -5.092640
 1920 4.857011 1.436379 -1.108041 -1.268466 -39.793480 56.254143 95.486458 -5.106688
 1921 0.171270 2.334015 -0.911930 -1.128257 -39.377056 56.066128 95.685944 -5.266444
 1922 -2.090585 1.631101 -0.440584 -1.062075 -39.340748 55.510113 96.087929 -5.470409
 1923 -2.993488 -3.360241 -0.548424 -1.425390 -39.961258 51.467297 96.815224 -5.779021
 1924 -5.132944 -3.319214 -0.895473 -1.165958 -40.061279 51.283958 97.343025 -6.128568
 1925 -5.796488 -6.847398 -0.821669 -1.115834 -40.091118 51.214939 97.545189 -6.271120
 1926 -7.998888 -3.643805 -0.843746 -1.242299 -40.114807 51.168911 97.646446 -6.350443
 1927 -6.031857 -4.381014 -0.545142 -1.176614 -40.102001 51.191494 97.775558 -6.415648
 1928 -4.311942 -3.495083 -0.826863 -1.150520 -23.403625 30.489599 99.671173 -7.405496
 1929 1.104225 0.354802 -0.833968 -1.094965 -22.904224 28.288826 100.142693 -7.647095
 1930 0.432369 -0.674766 -0.367063 -0.758550 -22.749905 27.784670 100.518280 -7.870629
 1931 2.669623 1.936276 -0.517685 -0.602508 -22.658447 27.606550 100.636780 -7.942330
 1932 -0.608191 4.032496 -0.762544 -0.475866 -22.638165 27.606789 100.738518 -7.945988
 1933 4.072297 4.509394 -1.121307 -1.169772 -21.526192 27.256086 101.159096 -7.866369
 1934 5.409091 2.246079 -1.399262 -1.204784 -21.431509 27.249306 101.330826 -7.817020
 1935 -1.787034 -3.335899 -0.898821 -1.158534 -22.692236 30.690533 104.759102 -5.005834
 1936 -0.670763 -3.804989 -0.623717 -1.450672 -22.764086 30.751453 104.982407 -4.923312
 1937 -2.944200 -3.886647 -1.032933 -1.439909 -22.880608 31.104342 105.402611 -4.881463
 1938 -7.113667 -4.619564 -1.324211 -1.197801 -23.132227 31.868612 105.902321 -4.835272
 1939 -6.212657 -3.999783 -1.122346 -1.277516 -23.182821 31.729286 105.639664 -4.705870
 1940 -5.222341 -4.584158 -0.701056 -1.260186 -23.883722 31.843031 105.485382 -4.386156
 1941 -6.154496 -4.339120 -0.957873 -1.300806 -24.107998 32.050495 105.664673 -4.306373
 1942 -5.409663 -4.647348 -0.760508 -1.189438 -24.256767 32.143677 105.696159 -4.197050
 1943 -4.491326 -6.353971 -0.875472 -0.969861 -24.318531 32.336487 106.438797 -4.138945
 1944 -3.667074 -4.553165 -1.007237 -1.461772 -24.148945 32.596748 106.755676 -4.141374
 1945 -6.809229 -4.937860 -0.862426 -1.399818 -24.358423 32.857849 106.969688 -4.218014
 1946 -6.439265 -5.389736 -0.816054 -1.366048 -24.340317 32.899734 106.962433 -4.244424
 1947 -7.176727 -8.416471 -0.939150 -1.424352 -24.244856 33.072491 107.009331 -4.184314
 1948 -6.854444 -8.328465 -0.816331 -1.649795 -24.313368 32.595181 107.202042 -4.423899
 1949 -6.819609 -2.663412 -0.767020 -1.464404 -24.777632 32.938053 107.261490 -4.574281
 1950 -9.524459 -2.041966 -0.641203 -1.794786 -26.862450 33.756168 108.064407 -5.085956
 1951 -7.066108 -0.103839 -0.503026 -1.457134 -26.830734 33.744171 108.109055 -5.117194
 1952 -0.943418 0.468776 -0.457048 -1.159928 -31.931652 53.197769 113.089432 -9.341095
 1953 5.944143 1.946375 -0.431707 -1.019165 -31.992382 54.063843 113.287460 -9.632291
 1954 1.270216 2.940490 -0.251087 -1.358060 -32.240513 54.097672 113.434761 -9.891567
 1955 0.242856 -0.751603 0.009470 -1.446177 -32.531754 54.254581 113.449226 -10.076655
 1956 2.733202 -0.289203 -0.163769 -1.217145 -32.641273 54.145653 113.396545 -10.177328
 1957 2.324534 0.002064 0.237902 -1.383779 -32.609657 54.198696 113.391464 -10.092925
 1958 -1.505762 1.557040 0.153992 -1.404761 -32.759869 54.128937 113.469467 -10.181936
 1959 3.624924 4.827613 -0.258847 -1.385961 -32.127441 54.670677 113.716599 -10.466475
 1960 1.179511 -1.497217 -0.374043 -1.818618 -33.401573 54.958111 113.510567 -11.081843
 1961 0.014746 2.894434 -0.281960 -1.564237 -33.429920 55.049995 113.512047 -11.189543
 1962 2.970382 -2.732560 -0.095070 -1.603001 -34.279633 54.299091 113.036903 -11.851124
 1963 1.063940 -1.554121 -0.140003 -1.190120 -34.572124 53.777710 112.473984 -12.430223
 1964 1.888130 -3.726508 -0.430308 -1.275420 -34.623310 53.731163 112.388641 -12.508406
 1965 1.114688 -2.736304 -0.271609 -1.190775 -34.667820 53.647568 112.244774 -12.644929
 1966 -1.488571 -2.548815 -0.154542 -1.175681 -34.677910 53.488796 112.188591 -12.683979
 1967 -1.658238 -0.918668 0.222333 -1.365442 -34.512207 52.430630 111.839722 -12.916566
 1968 -2.601863 -0.443952 -0.140117 -1.204899 -34.572781 52.504238 111.834900 -12.915186
 1969 -3.632242 0.768537 0.218597 -1.087062 -34.474197 52.329189 111.525719 -13.057830
 1970 -7.639039 6.883666 0.181482 -0.718550 -33.463783 50.787163 110.394714 -13.462011
 1971 -6.217952 7.533630 0.112902 -0.885607 -33.459408 50.772247 110.357147 -13.478629
 1972 -11.572831 11.482697 -0.278591 -1.168042 -10.493342 -49.289112 110.129463 -13.575400
 1973 -15.205828 8.268200 0.190152 -0.855523 -10.535626 -49.274681 109.954445 -13.647834
 1974 -3.949669 2.297173 -0.134187 -1.220312 -32.729107 51.402100 109.716774 -13.742205
 1975 -1.385834 -3.582586 -0.121822 -0.984493 -27.574619 22.073490 107.345131 -15.005248
 1976 -2.396283 -3.572721 -0.085603 -0.896947 -27.460772 22.075243 106.545532 -15.490898
 1977 -2.878587 -3.009848 0.039262 -0.720752 -27.503052 22.069088 106.532837 -15.502469
 1978 -1.967465 -4.992780 0.030582 -1.134529 -27.424881 22.060837 106.418869 -15.580713
 1979 -0.415994 -3.041081 0.173435 -0.958446 -27.297131 22.082090 106.328300 -15.692258
 1980 -6.873094 0.307130 -0.020721 -0.411392 -25.805737 19.918293 104.771523 -17.971350
 1981 -3.891440 2.535638 -0.104146 -0.783431 -25.800978 19.942478 104.887939 -17.829155
 1982 -9.340449 -3.921988 0.350852 -0.374124 -87.598526 -48.239525 104.633316 -18.021767
 1983 -10.245895 -6.963590 0.581985 -0.525660 -88.481148 -47.871696 104.452042 -18.121065
 1984 -8.032623 -6.775166 0.300351 -0.311463 -88.539207 -47.872826 104.374573 -18.242863
 1985 -8.056525 -6.317663 0.682308 -0.498373 -88.184425 -47.315151 104.498253 -18.453827
 1986 -8.420418 -5.826426 0.495158 -0.395512 -88.045731 -47.888161 104.638000 -18.608654
 1987 -5.122630 -6.638322 0.241368 -0.565827 -87.963394 -47.509609 104.900093 -19.148603
 1988 -6.465571 -7.254992 0.186444 -0.333996 -88.073555 -47.371159 104.915710 -19.228514
 1989 -5.029767 -3.754913 0.328008 -0.401807 -96.926193 -47.735054 108.552673 -23.862761
 1990 -4.750742 -4.501802 0.391516 -0.305716 -97.379105 -47.977810 109.508484 -25.017521
 1991 -4.100279 -3.841489 0.521793 -0.258662 -97.615791 -48.194786 109.583725 -25.187599
 1992 -6.011543 -5.611356 0.321868 -0.407417 -97.685326 -48.099129 109.897728 -25.964979
 1993 -5.135894 -4.410691 0.229169 -0.447111 -97.706619 -48.289467 109.813194 -25.784334
 1994 -5.280029 -3.759159 0.449529 -0.414554 -97.727234 -48.562321 109.479004 -25.383972
 1995 -1.733667 -1.876587 0.534535 -0.375652 -97.230621 -50.964340 107.839912 -24.211918
 1996 -4.740718 -2.320809 0.541484 -0.631527 -96.683235 -51.042747 107.122055 -24.044861
 1997 -5.745165 -3.858248 0.439955 -0.565030 -96.274536 -50.717697 106.965523 -24.048222
 1998 -9.986620 -1.532238 0.585186 -0.797380 -90.786095 -50.033417 104.218147 -24.621515
 1999 -8.946218 -4.436916 0.669900 -0.619641 -90.903145 -49.097504 104.270897 -24.676554
 2000 -11.061836 -1.555082 0.698249 -0.875674 -90.783012 -49.978878 104.283043 -24.735771
 2001 -10.609664 -1.051962 0.516553 -0.986929 -90.821854 -49.976238 104.388206 -24.803881
 2002 -7.724557 -4.955591 0.778586 -0.469966 -93.870415 -50.167233 105.455154 -25.718575
 2003 -4.895867 -3.744377 0.563202 -0.617318 -95.635597 -50.259254 108.214523 -26.683378
 2004 -2.948235 -3.484072 0.518554 -0.313456 -97.594711 -50.748413 108.271263 -26.788532
 2005 -5.756075 -3.270629 0.428085 -0.494651 -95.393776 -49.650188 108.247314 -26.789209
 2006 -3.252095 -2.619509 0.241891 -0.349040 -97.149345 -50.179111 109.029984 -25.055414
 2007 -1.937436 -1.904700 0.254948 -0.242525 -97.422752 -50.756607 108.536407 -24.580009
 2008 -3.376091 -3.322365 0.310321 -0.449751 -97.521896 -50.560173 108.405815 -24.580431
 2009 -4.758379 -3.173472 0.187807 -0.448982 -96.767494 -49.716553 108.580200 -24.674196
 2010 -3.298474 -2.411127 0.483110 -0.253375 -96.963455 -49.977985 108.483917 -24.469763
 2011 -4.290531 -2.602803 0.336902 -0.337730 -96.676834 -49.835098 108.492104 -24.678425
 2012 -6.047595 -2.621214 0.235195 -0.325217 -96.218239 -49.794971 108.261581 -24.847622
 2013 -7.195671 -4.114553 0.479283 -0.484798 -93.153320 -50.310612 105.369011 -26.468212
 2014 -7.371802 -4.962605 0.431039 -0.346311 -93.058128 -50.222034 105.226479 -26.733913
 2015 -6.992439 -3.789947 0.355196 -0.504814 -93.190186 -50.407330 105.055550 -27.017910
 2016 -6.743915 -3.425723 0.559504 -0.625983 -93.868752 -50.326557 105.021713 -27.178007
 2017 -7.494577 -4.358137 0.635758 -0.576096 -92.876770 -50.516659 104.797958 -27.300350
 2018 -8.348491 -4.229060 0.755824 -0.539183 -92.876289 -50.623863 104.685020 -27.480846
 2019 -8.594845 -3.981710 0.689270 -0.298280 -92.560287 -50.351925 104.723495 -27.509928
 2020 -7.658441 -5.055974 0.642463 -0.477070 -92.881355 -50.649509 104.745407 -28.009846
 2021 -8.810245 -3.699057 0.809962 -0.351085 -92.970123 -51.251179 104.773613 -28.040489
 2022 -7.282748 -4.314252 0.662286 -0.734178 -92.733910 -49.121075 104.619370 -28.630716
 2023 -6.349730 -4.256600 0.802632 -0.504518 -91.779060 -47.879524 104.524834 -29.610510
 2024 -4.695829 -4.087349 0.665805 -0.706484 -91.930214 -47.677120 104.479012 -30.162994
 2025 -6.854243 -3.600390 0.489006 -0.683242 -91.753960 -47.835629 104.480171 -30.245039
 2026 -4.475629 -4.634553 0.537123 -0.501991 -92.226631 -47.368584 104.465599 -30.413820
 2027 -5.752442 -5.585524 0.199669 -0.449041 -93.622284 -47.840969 104.456169 -31.079573
 2028 -6.800277 -5.474276 0.227436 -0.589321 -93.174995 -47.628254 104.456482 -31.110437
 2029 -5.362352 -6.063871 0.062032 -0.599133 -93.038513 -47.495018 104.465149 -31.252666
 2030 -4.171441 -3.356608 0.325453 -0.971258 -92.342354 -41.294029 104.484535 -31.582827
 2031 -4.781842 -1.813304 0.328599 -0.367280 -90.989014 -39.022816 105.175339 -38.079208
 2032 -5.958784 -4.851275 0.415721 -0.279150 -92.610313 -39.742870 105.347961 -38.253643
 2033 -7.453048 -5.782984 0.096258 -0.381574 -92.779823 -39.824108 105.405952 -38.150261
 2034 -5.039884 -5.130817 0.340224 -0.476699 -90.676788 -39.521328 105.940681 -38.551228
 2035 -4.947643 -3.343822 0.195217 -0.217950 -90.947632 -39.615894 106.033195 -39.221581
 2036 -2.136416 -1.904180 0.265344 -0.281018 -90.794014 -39.956501 106.240540 -39.383472
 2037 -0.543623 -3.459143 0.296489 -0.283573 -91.006973 -40.253391 106.258011 -39.261288
 2038 -3.340213 -3.870042 0.375720 -0.595064 -91.760788 -40.227795 106.122971 -39.117165
 2039 -5.658311 -5.130748 0.283475 -0.141827 -92.059639 -39.364082 105.878052 -39.073318
 2040 -5.461175 -4.855759 0.257520 -0.239993 -91.885414 -39.360985 105.645889 -39.142559
 2041 -5.501383 -4.935424 0.121011 -0.325580 -91.996918 -39.741756 105.199860 -39.364750
 2042 -5.865358 -3.998799 0.252257 -0.197772 -91.444466 -39.601444 105.448540 -39.741531
 2043 -8.235745 -4.552240 0.418794 -0.058320 -93.134888 -37.352291 104.648827 -41.064724
 2044 -8.443838 -6.484373 0.236466 -0.017003 -93.324387 -37.067726 104.515465 -41.309246
 2045 -9.222014 -6.360925 0.124157 0.049639 -93.437080 -37.035824 104.475929 -41.395428
 2046 -7.787155 -6.270028 0.085287 0.102757 -93.943909 -36.614174 104.130089 -42.037914
 2047 -7.704743 -7.330402 -0.086245 0.447732 -93.947273 -36.549828 104.130173 -42.047527
 2048 -7.986919 -5.440196 -0.043628 0.233687 -93.345016 -37.102287 104.344116 -41.699024
 2049 -8.813863 -8.008667 0.052823 0.296935 -94.004272 -36.516048 104.118103 -42.081276
 2050 -6.496371 -7.878058 0.004610 0.026245 -91.958351 -32.906502 102.177658 -44.888088
 2051 -7.162548 -7.465368 0.121623 0.138174 -92.229988 -33.154282 102.100365 -44.940006
 2052 -7.766549 -6.716166 0.443700 -0.084386 -94.860306 -36.450371 95.456680 -43.340385
 2053 -6.844431 -5.637790 0.412020 -0.516066 -98.700378 -36.457062 95.044273 -43.462193
 2054 -6.559264 -5.088161 0.472414 -0.412844 -99.866814 -36.625732 94.562592 -43.532360
 2055 -6.079265 -4.168733 0.466050 -0.644404 -101.325478 -36.980381 93.472298 -43.499336
 2056 -5.734252 -7.964240 0.456846 -0.308669 -100.553703 -36.743755 93.525681 -43.798038
 2057 -5.987507 -5.137535 0.326666 -0.451965 -101.399429 -37.001190 92.964119 -43.342598
 2058 -3.154154 -5.748564 0.343771 -0.623379 -101.487968 -37.026405 92.941330 -43.303181
 2059 -4.886150 -3.427607 0.412118 -0.545945 -101.492676 -37.032516 93.536720 -43.528713
 2060 -5.516680 -4.897337 0.374177 -0.416263 -99.999130 -36.606625 94.158760 -44.134411
 2061 -6.647939 -4.417953 0.435363 -0.383404 -98.730629 -36.429276 94.686638 -44.358936
 2062 -5.444388 -5.128535 0.589476 -0.316699 -98.767685 -36.319958 94.623322 -44.438923
 2063 -5.341377 -6.024631 0.487462 -0.223305 -98.104782 -36.230469 94.458992 -44.501396
 2064 -6.076361 -7.157328 0.580026 -0.227185 -97.876472 -36.060284 94.402122 -44.953022
 2065 -6.301733 -4.557801 0.547216 -0.443466 -98.950035 -36.022980 94.628731 -45.608452
 2066 -6.098446 -4.450963 0.380576 -0.464180 -98.789253 -35.968281 94.438034 -45.261681
 2067 -6.048896 -5.631883 0.431832 -0.489278 -100.036087 -36.624470 94.144653 -44.243679
 2068 -5.974185 -6.851685 0.345049 -0.329878 -100.135925 -36.610088 93.755821 -44.488144
 2069 -5.552375 -6.941502 0.153059 -0.165479 -98.559250 -35.365086 94.123024 -46.876907
 2070 -5.088656 -5.636602 0.285992 -0.219766 -98.688782 -35.496655 94.205978 -46.818539
 2071 -4.581081 -4.480752 0.583749 -0.554676 -98.886032 -35.200375 94.773819 -46.555119
 2072 -4.941860 -4.691811 0.415814 -0.643939 -98.992386 -35.045086 94.821297 -46.457314
 2073 -3.685436 -3.885922 0.305650 -0.572958 -97.510643 -28.662680 95.024475 -46.733181
 2074 -2.403347 -4.607081 0.424970 -0.287924 -97.498711 -28.332365 98.650246 -48.905075
 2075 0.311252 -3.378350 0.495855 -0.053196 -97.270073 -28.185904 99.087265 -49.035229
 2076 -1.473490 -5.130074 0.438121 -0.136895 -96.311111 -27.628769 99.310318 -49.355755
 2077 -3.886298 -8.154833 0.101087 0.263313 -94.609795 -27.151114 99.156754 -49.683689
 2078 -7.113279 -6.902379 0.094875 -0.036235 -94.312134 -27.147509 99.056557 -49.822952
 2079 -4.064373 -7.696946 0.228639 -0.260329 -94.301193 -27.135721 99.065804 -49.742271
 2080 -6.165824 -7.940315 0.070252 0.152579 -94.524925 -27.155352 99.427551 -49.468803
 2081 -2.790137 -6.264733 0.068071 -0.316296 -96.574677 -27.347475 100.036919 -49.394592
 2082 -2.188205 -5.388830 0.159920 -0.138436 -96.489754 -27.251572 100.102791 -49.305443
 2083 -1.873780 -5.436704 -0.065361 0.355665 -96.623199 -26.943962 100.534088 -47.769585
 2084 -2.315320 -5.401910 -0.037001 0.242206 -97.049973 -26.807535 100.516174 -47.785873
 2085 -2.642784 -4.768961 0.419879 -0.104998 -96.930061 -26.544361 100.408890 -48.067589
 2086 -2.609899 -4.603586 0.068825 0.046596 -96.963264 -26.666483 100.543633 -47.833416
 2087 -3.267576 -5.039063 0.227217 0.054359 -97.115929 -26.555357 100.582542 -47.590092
 2088 1.617086 -3.659055 -0.038342 0.223471 -98.542450 -28.426739 100.949135 -46.208149
 2089 -1.912858 -3.938186 -0.067629 -0.215467 -98.291794 -28.455482 100.986237 -45.680134
 2090 -0.875510 -0.630944 -0.042848 -0.154552 -98.839363 -28.515659 100.802864 -45.569832
 2091 -1.548122 -7.332214 0.108846 -0.150360 -98.652603 -27.477840 100.253532 -45.245003
 2092 -1.000043 -4.009631 0.041858 -0.235154 -98.957169 -27.365776 100.146706 -45.164089
 2093 -2.155127 -4.039409 0.276895 -0.326101 -98.999062 -27.186625 100.027802 -45.135643
 2094 -5.434275 -5.731790 0.445332 -0.219656 -97.416626 -26.251503 99.914803 -44.985592
 2095 -1.892263 -5.607405 0.165946 -0.353200 -100.115639 -31.345400 97.721748 -41.271675
 2096 -3.220305 -4.547257 0.239802 -0.409663 -100.129745 -31.410830 97.715782 -41.196346
 2097 -2.748821 -3.425687 0.290086 -0.348252 -100.134933 -31.454821 97.751129 -41.096935
 2098 -6.575012 -5.177766 0.231149 -0.153602 -96.660088 -46.139118 98.049126 -39.852016
 2099 -7.733398 -4.664907 0.378509 -0.207395 -96.553116 -45.797222 97.914177 -39.561852
 2100 -4.434388 -4.227208 0.371065 -0.378142 -96.563698 -45.634720 97.877617 -39.510693
 2101 -6.251651 -5.600906 0.277135 -0.486213 -96.275368 -44.421345 97.579155 -39.181618
